,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100
find_max,0.3636363636363637,0.08391608391608392,0.1652892561983471,0.0,0.07792207792207793,0.09935265972417671,0.08571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890151515151515,0.0,0.0,0.08874458874458875,0.5867768595041312,0.0,0.16666666666666657,0.5867768595041312,0.0,0.08612440191387558,0.17355371900826447,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.08585858585858586,0.08585858585858586,0.08522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441558441558443,0.08181818181818183,0.07878787878787877,0.834710743801651,0.08636363636363638,0.08677685950413216,0.7520661157024777,0.3151515151515152,0.08264462809917356,0.0,0.07692307692307693,0.0,0.08133971291866027,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0808080808080808,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.08264462809917356,0.5041322314049579,0.5041322314049579,0.08352758352758356,0.0,0.0,0.0,0.1652892561983471,0.0,0.0,0.0,0.08612440191387558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
find_max2,0.09500000000000006,0.14615384615384608,0.08636363636363638,0.0,0.06785714285714287,0.05000000000000002,0.23571428571428585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05937500000000002,0.0,0.0,0.04880952380952382,0.08636363636363638,0.0,0.07916666666666666,0.08636363636363638,0.0,0.05000000000000002,0.08636363636363638,0.0,0.0,0.07307692307692308,0.0,0.0,0.0,0.0,0.0,0.05937500000000002,0.05277777777777776,0.05277777777777776,0.05937500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06785714285714287,0.04750000000000003,0.06333333333333334,0.08636363636363638,0.9049999999999917,0.047727272727272736,0.08636363636363638,0.06333333333333334,0.08636363636363638,0.0,0.07307692307692308,0.0,0.05000000000000002,0.0,0.0,0.05937500000000002,0.0,0.0,0.0,0.05277777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.08636363636363638,0.08636363636363638,0.0918803418803418,0.0,0.0,0.0,0.08636363636363638,0.0,0.0,0.06333333333333334,0.05000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
find_median,0.09545454545454547,0.07342657342657347,0.08677685950413216,0.04338842975206608,0.06818181818181819,0.05023923444976074,0.04545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05965909090909088,0.0,0.0,0.04545454545454545,0.08677685950413216,0.0,0.07954545454545449,0.08677685950413216,0.03535353535353536,0.05023923444976074,0.08677685950413216,0.0,0.0,0.07342657342657347,0.0,0.0,0.0,0.0,0.0,0.05965909090909088,0.05303030303030306,0.05303030303030306,0.05965909090909088,0.0,0.0,0.0,0.0,0.05965909090909088,0.0,0.0,0.0,0.06818181818181819,0.047727272727272736,0.06363636363636369,0.08677685950413216,0.047727272727272736,0.9132231404958503,0.08677685950413216,0.06363636363636369,0.08677685950413216,0.0,0.07342657342657347,0.0,0.05023923444976074,0.0,0.0,0.05965909090909088,0.0,0.0,0.0,0.05303030303030306,0.0,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.07342657342657347,0.0,0.0,0.0,0.0,0.0,0.0,0.04338842975206608,0.08677685950413216,0.08677685950413216,0.07070707070707077,0.0,0.0,0.0,0.08677685950413216,0.0,0.0,0.0,0.05023923444976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
find_min,0.3636363636363637,0.08391608391608392,0.1652892561983471,0.0,0.07792207792207793,0.09935265972417671,0.08571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890151515151515,0.0,0.0,0.08874458874458875,0.5867768595041312,0.0,0.16666666666666657,0.5867768595041312,0.0,0.08612440191387558,0.17355371900826447,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.08585858585858586,0.08585858585858586,0.08522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441558441558443,0.08181818181818183,0.07878787878787877,0.7520661157024777,0.08636363636363638,0.08677685950413216,0.834710743801651,0.3151515151515152,0.08264462809917356,0.0,0.07692307692307693,0.0,0.08133971291866027,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0808080808080808,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.08264462809917356,0.5041322314049579,0.5867768595041312,0.08352758352758356,0.0,0.0,0.0,0.1652892561983471,0.0,0.0,0.0,0.08612440191387558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geometric_mean,0.5333333333333329,0.06666666666666668,0.07878787878787877,0.0,0.061904761904761886,0.07285861713106295,0.06285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527777777777778,0.0,0.0,0.06507936507936508,0.3151515151515152,0.0,0.1444444444444444,0.3151515151515152,0.0,0.06315789473684208,0.1575757575757576,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.06249999999999999,0.06296296296296294,0.06296296296296294,0.06249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061904761904761886,0.060000000000000005,0.11555555555555556,0.3151515151515152,0.06333333333333334,0.06363636363636369,0.3151515151515152,0.7688888888888892,0.07878787878787877,0.0,0.1333333333333333,0.0,0.11929824561403501,0.0,0.0,0.05833333333333333,0.0,0.0,0.0,0.05925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606059,0.3151515151515152,0.3151515151515152,0.06125356125356123,0.0,0.0,0.0,0.07878787878787877,0.0,0.0,0.0,0.06315789473684208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
get_array_value,0.10000000000000002,0.16783216783216792,0.09090909090909091,0.08264462809917356,0.07792207792207793,0.19870531944835337,0.08571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890151515151515,0.0,0.0,0.17748917748917756,0.09090909090909091,0.0,0.15151515151515144,0.09090909090909091,0.0,0.08612440191387558,0.18181818181818182,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.08585858585858586,0.08585858585858586,0.08522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441558441558443,0.08181818181818183,0.07878787878787877,0.09090909090909091,0.08636363636363638,0.08677685950413216,0.09090909090909091,0.07878787878787877,0.9999999999999976,0.0,0.07692307692307693,0.0,0.08133971291866027,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0808080808080808,0.0,0.0,0.08961871461871464,0.0,0.0,0.0,0.08333333333333331,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.08264462809917356,0.18181818181818182,0.18181818181818182,0.08352758352758356,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.07878787878787877,0.08612440191387558,0.0,0.0,0.0,0.0,0.0,0.0,0.07837995337995339
g_Test,0.0,0.0,0.0,0.040289256198347084,0.0,0.0,0.0,0.05213903743315504,0.19805194805194748,0.05909090909090904,0.09848484848484843,0.07090909090909092,0.08057851239669417,0.08057851239669417,0.0,0.0886363636363635,0.4832015810276654,0.0,0.0,0.09848484848484859,0.0,0.0,0.06565656565656575,0.0,0.0,0.19805194805194748,0.19805194805194748,0.0,0.11561264822134362,0.09848484848484836,0.09848484848484836,0.09848484848484836,0.09848484848484836,0.055397727272727244,0.04924242424242427,0.04924242424242427,0.055397727272727244,0.0,0.05064935064935066,0.21103896103896058,0.18484848484848512,0.11079545454545447,0.06818181818181823,0.11079545454545447,0.04180506993007001,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7985537190082505,0.0,0.06331168831168832,0.0,0.06601731601731611,0.05539772727272724,0.0,0.19805194805194748,0.06818181818181823,0.11818181818181808,0.0,0.1661931818181821,0.06818181818181823,0.022159090909090913,0.0,0.07186732186732189,0.10167464114832493,0.07386363636363631,0.08863636363636365,0.038537549407114645,0.0,0.022287485242030673,0.062304075235109835,0.061839323467230374,0.07386363636363631,0.12662337662337614,0.06818181818181823,0.0,0.0,0.0,0.0,0.06931818181818161,0.08057851239669417,0.026859504132231406,0.0,0.08057851239669417,0.0,0.11818181818181808,0.0,0.10743801652892607,0.0,0.09330143540669887,0.11079545454545447,0.21103896103896058,0.2606951871657761,0.022159090909090913
hamming_dist,0.08461538461538462,0.07692307692307694,0.07692307692307693,0.0,0.13186813186813182,0.08406763515122646,0.07252747252747253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15064102564102566,0.0,0.0,0.07509157509157509,0.07692307692307693,0.0,0.14102564102564108,0.07692307692307693,0.0,0.145748987854251,0.07692307692307693,0.0,0.0,0.4674556213017743,0.0,0.0,0.0,0.0,0.0,0.14423076923076922,0.14529914529914534,0.14529914529914534,0.14423076923076922,0.011396011396011397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.1384615384615384,0.2000000000000001,0.07692307692307693,0.07307692307692308,0.07342657342657347,0.07692307692307693,0.1333333333333333,0.07692307692307693,0.0,0.7396449704142014,0.06593406593406594,0.06882591093117406,0.0,0.0,0.13461538461538458,0.0,0.0,0.0,0.41025641025641,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.06508875739644972,0.0,0.006631299734748011,0.008944543828264758,0.06410256410256412,0.0,0.0,0.06993006993006995,0.07692307692307693,0.07692307692307693,0.07067718606180147,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.145748987854251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harmonicMean,0.0,0.0,0.012987012987012986,0.06493506493506494,0.13265306122448986,0.0,0.0,0.0709033613445378,0.06122448979591836,0.06666666666666665,0.06878306878306878,0.06857142857142859,0.09090909090909093,0.09090909090909093,0.0,0.07030075187969925,0.06211180124223607,0.0,0.0,0.06349206349206349,0.0,0.0,0.06084656084656084,0.0,0.0,0.06122448979591836,0.06122448979591836,0.06593406593406594,0.06211180124223601,0.06746031746031746,0.06746031746031746,0.06746031746031746,0.06746031746031746,0.0,0.0,0.0,0.0,0.06084656084656084,0.07016806722689076,0.06122448979591834,0.061904761904761886,0.0669642857142857,0.06593406593406594,0.06249999999999998,0.06569368131868138,0.0,0.0,0.061904761904761886,0.0,0.0,0.0,0.0,0.0,0.0,0.06331168831168832,0.06593406593406594,0.7551020408163245,0.0,0.1258503401360545,0.06473214285714284,0.0,0.06122448979591836,0.06593406593406594,0.061904761904761886,0.06349206349206349,0.06249999999999998,0.06593406593406594,0.07041470434327571,0.0,0.07915057915057916,0.06390977443609022,0.07142857142857142,0.08571428571428573,0.07142857142857142,0.0,0.14009276437847876,0.06527093596059108,0.06312292358803982,0.05952380952380955,0.061224489795918394,0.06593406593406594,0.0,0.0,0.0,0.0,0.12499999999999979,0.2467532467532468,0.12554112554112548,0.0,0.571428571428571,0.0,0.061904761904761886,0.0,0.06277056277056281,0.0,0.06330014224751071,0.05803571428571427,0.06122448979591834,0.0588235294117647,0.061584249084249094
insertion_sort,0.08947368421052634,0.06882591093117406,0.08133971291866027,0.0,0.06390977443609022,0.04709141274238228,0.09924812030075182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05592105263157893,0.0,0.0,0.051378446115288225,0.08133971291866027,0.0,0.07456140350877193,0.08133971291866027,0.0,0.09972299168975073,0.08133971291866027,0.0,0.0,0.06882591093117406,0.0,0.0,0.0,0.0,0.0,0.05592105263157893,0.049707602339181284,0.049707602339181284,0.05592105263157893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390977443609022,0.047368421052631594,0.05964912280701752,0.08133971291866027,0.05000000000000002,0.05023923444976074,0.08133971291866027,0.11929824561403501,0.08133971291866027,0.0,0.06882591093117406,0.0,0.8116343490304657,0.0,0.0,0.05592105263157893,0.0,0.0,0.0,0.049707602339181284,0.0,0.0,0.0,0.07456140350877193,0.0,0.0,0.0,0.08947368421052634,0.0,0.06882591093117406,0.0,0.0,0.0,0.0,0.0,0.0,0.09569377990430618,0.08133971291866027,0.08133971291866027,0.04835807467386412,0.0,0.0,0.0,0.1626794258373205,0.0,0.0,0.0,0.09972299168975073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis,0.0,0.0,0.0,0.04004329004329005,0.06292517006802723,0.0,0.0,0.05182072829131654,0.1887755102040818,0.029365079365079382,0.06525573192239859,0.035238095238095235,0.0800865800865801,0.0800865800865801,0.007936507936507936,0.044047619047619065,0.06521739130434799,0.0,0.0,0.02447089947089947,0.0,0.0,0.03262786596119929,0.0,0.0,0.06292517006802723,0.06292517006802723,0.0,0.03830227743271221,0.04894179894179894,0.04894179894179894,0.04894179894179894,0.04894179894179894,0.06250000000000004,0.04894179894179894,0.04894179894179894,0.06250000000000004,0.06525573192239859,0.025170068027210883,0.08390022675736968,0.058730158730158764,0.05505952380952385,0.06776556776556776,0.05505952380952385,0.021897893772893764,0.06292517006802723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601731601731611,0.0,0.1258503401360545,0.0,0.7902494331065608,0.027529761904761925,0.0,0.06292517006802723,0.06776556776556776,0.058730158730158764,0.0,0.05505952380952385,0.06776556776556776,0.022023809523809532,0.0,0.023809523809523808,0.13032581453634084,0.07341269841269837,0.08809523809523813,0.03830227743271221,0.0,0.04669758812615954,0.043513957307060716,0.021040974529346623,0.03670634920634919,0.03146258503401361,0.1355311355311353,0.0,0.0,0.0,0.0,0.7196428571428548,0.0800865800865801,0.10678210678210663,0.0,0.16017316017316027,0.0,0.1174603174603173,0.0,0.026695526695526682,0.0,0.023182957393483708,0.05505952380952385,0.08390022675736968,0.11064425770308109,0.022023809523809532
lag,0.0,0.0,0.0,0.0411931818181818,0.0,0.0,0.0,0.05330882352941177,0.06473214285714284,0.03020833333333333,0.03356481481481479,0.03625000000000001,0.0823863636363636,0.0823863636363636,0.0,0.04531250000000002,0.054347826086956603,0.0,0.0,0.055555555555555476,0.0,0.0,0.06712962962962958,0.0,0.0,0.06473214285714284,0.06473214285714284,0.0,0.07880434782608699,0.05034722222222224,0.05034722222222224,0.05034722222222224,0.05034722222222224,0.0,0.0,0.0,0.0,0.0,0.03069852941176471,0.08630952380952377,0.06041666666666666,0.056640625,0.2091346153846152,0.056640625,0.028740985576923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05539772727272724,0.0,0.06473214285714284,0.0,0.027529761904761925,0.830078125,0.0,0.06473214285714284,0.06971153846153845,0.24166666666666642,0.0,0.056640625,0.06971153846153845,0.030806433150183155,0.0,0.0278716216216216,0.05592105263157907,0.07552083333333333,0.09062500000000004,0.11820652173913064,0.0,0.0306452922077922,0.05711206896551715,0.05523255813953495,0.037760416666666664,0.06473214285714292,0.0,0.0,0.0,0.0,0.0,0.027343750000000014,0.0823863636363636,0.027462121212121195,0.0,0.0823863636363636,0.0,0.1208333333333335,0.0,0.05492424242424238,0.0,0.055387624466571785,0.11328125,0.08630952380952377,0.10661764705882337,0.026943108974358986
manhattanDist,0.08750000000000001,0.06730769230769229,0.15909090909090903,0.0,0.06249999999999998,0.06830495356037153,0.05892857142857145,0.0,0.0,0.0,0.06018518518518515,0.0,0.0,0.0,0.109375,0.0,0.0,0.06101190476190478,0.07954545454545454,0.0,0.07291666666666666,0.07954545454545454,0.0,0.11842105263157886,0.07954545454545454,0.06249999999999998,0.06249999999999998,0.20192307692307704,0.0,0.0,0.0,0.0,0.0,0.109375,0.1180555555555556,0.1180555555555556,0.109375,0.053240740740740713,0.0,0.0,0.05833333333333333,0.0,0.0,0.0,0.05748197115384615,0.12499999999999996,0.3937499999999991,0.05833333333333333,0.07954545454545454,0.05937500000000002,0.05965909090909088,0.07954545454545454,0.05833333333333333,0.07954545454545454,0.0,0.13461538461538458,0.0,0.05592105263157893,0.0,0.0,0.78125,0.06249999999999998,0.0,0.0,0.11111111111111115,0.0546875,0.0,0.0,0.0,0.0557432432432432,0.0,0.0,0.0,0.0,0.13461538461538458,0.0,0.0,0.0,0.0,0.0,0.0,0.0568181818181818,0.07954545454545454,0.07954545454545454,0.05742521367521365,0.0,0.0,0.06249999999999996,0.07954545454545454,0.0,0.0,0.0,0.11842105263157886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattanDist2,0.0,0.0,0.07792207792207793,0.06493506493506494,0.0,0.0,0.0,0.0709033613445378,0.13265306122448986,0.13333333333333341,0.27513227513227534,0.13714285714285732,0.07792207792207793,0.07792207792207793,0.0,0.1406015037593985,0.19565217391304376,0.0,0.0,0.19047619047619002,0.0,0.0,0.12169312169312169,0.0,0.0,0.5714285714285712,0.5612244897959182,0.0,0.12422360248447215,0.13492063492063489,0.13492063492063489,0.13492063492063489,0.13492063492063489,0.0,0.0,0.0,0.0,0.06084656084656084,0.1403361344537814,0.1836734693877552,0.3904761904761902,0.1339285714285714,0.06593406593406594,0.12499999999999996,0.19708104395604356,0.01020408163265306,0.0642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19805194805194748,0.0,0.06122448979591836,0.0,0.06292517006802723,0.06473214285714284,0.06249999999999998,0.7551020408163245,0.06593406593406594,0.12380952380952376,0.0,0.37499999999999983,0.06593406593406594,0.07041470434327571,0.0,0.2548262548262545,0.19172932330827067,0.07142857142857142,0.08571428571428573,0.07142857142857142,0.06593406593406594,0.07004638218923942,0.13054187192118213,0.1262458471760796,0.11904761904761914,0.18367346938775525,0.0,0.0,0.0,0.0,0.0,0.06250000000000001,0.07792207792207793,0.12554112554112548,0.0,0.07792207792207793,0.0,0.061904761904761886,0.0,0.18831168831168854,0.0,0.189900426742532,0.11607142857142853,0.2551020408163267,0.24789915966386591,0.061584249084249094
max,0.0,0.0,0.0,0.06993006993006995,0.0,0.0,0.0,0.0763574660633484,0.07142857142857142,0.07179487179487179,0.07407407407407407,0.07384615384615383,0.08391608391608392,0.08391608391608392,0.0,0.07570850202429147,0.06688963210702338,0.0,0.0,0.06837606837606838,0.0,0.0,0.06552706552706554,0.0,0.0,0.06593406593406594,0.06593406593406594,0.0,0.13377926421404676,0.07264957264957264,0.07264957264957264,0.07264957264957264,0.07264957264957264,0.0,0.0,0.0,0.0,0.0,0.07556561085972852,0.06593406593406594,0.06666666666666668,0.0721153846153846,0.07692307692307694,0.06730769230769229,0.07074704142011837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181823,0.0,0.06593406593406594,0.0,0.06776556776556776,0.06971153846153845,0.0,0.06593406593406594,0.8579881656804742,0.14358974358974358,0.0,0.06730769230769229,0.7159763313609468,0.07583122006198932,0.0,0.06860706860706861,0.06882591093117406,0.07692307692307693,0.18461538461538463,0.0769230769230769,0.00591715976331361,0.07543456543456543,0.14058355437665768,0.1359570661896243,0.12820512820512825,0.06593406593406591,0.0,0.0,0.0,0.0,0.0,0.06730769230769229,0.08391608391608392,0.06759906759906759,0.0,0.08391608391608392,0.0,0.06666666666666668,0.0,0.06759906759906759,0.0,0.06816938395885765,0.062499999999999986,0.06593406593406594,0.06334841628959276,0.06632149901380675
meanDeviation,0.0,0.0,0.0,0.06060606060606059,0.0,0.0,0.0,0.06617647058823528,0.061904761904761886,0.06222222222222223,0.06419753086419755,0.06399999999999999,0.07878787878787877,0.07878787878787877,0.0,0.06561403508771928,0.1159420289855073,0.0,0.0,0.11851851851851863,0.0,0.0,0.11358024691358015,0.0,0.0,0.12380952380952376,0.12380952380952376,0.0,0.1159420289855073,0.06296296296296294,0.06296296296296294,0.06296296296296294,0.06296296296296294,0.0,0.0,0.0,0.0,0.0,0.06549019607843137,0.11428571428571435,0.05777777777777778,0.06249999999999999,0.21025641025641037,0.05833333333333333,0.06131410256410265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818181818181808,0.0,0.061904761904761886,0.0,0.058730158730158764,0.24166666666666642,0.0,0.12380952380952376,0.14358974358974358,0.7688888888888892,0.0,0.05833333333333333,0.14358974358974358,0.06572039072039068,0.0,0.05945945945945949,0.11929824561403486,0.07222222222222222,0.08666666666666667,0.2000000000000001,0.010256410256410256,0.06537662337662341,0.12183908045976977,0.11782945736434108,0.05555555555555553,0.11428571428571438,0.0,0.0,0.0,0.0,0.06125356125356123,0.058333333333333286,0.07878787878787877,0.05858585858585857,0.0,0.07878787878787877,0.0,0.23111111111111113,0.0,0.11717171717171714,0.0,0.11816026552868654,0.10833333333333332,0.11428571428571435,0.10980392156862745,0.057478632478632496
mean_abs_error,0.08888888888888886,0.06837606837606837,0.0808080808080808,0.0,0.12698412698412698,0.06071551427588581,0.05238095238095236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111115,0.0,0.0,0.05423280423280421,0.0808080808080808,0.0,0.07407407407407407,0.0808080808080808,0.0,0.10526315789473684,0.0808080808080808,0.0,0.0,0.41025641025641,0.0,0.0,0.0,0.0,0.0,0.11111111111111115,0.09876543209876543,0.09876543209876543,0.11111111111111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.10000000000000002,0.11851851851851858,0.0808080808080808,0.05277777777777776,0.05303030303030306,0.0808080808080808,0.05925925925925924,0.0808080808080808,0.0,0.41025641025641,0.06349206349206349,0.049707602339181284,0.0,0.0,0.11111111111111115,0.0,0.0,0.0,0.8024691358024721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837606837606837,0.0,0.0,0.0,0.04629629629629628,0.0,0.0,0.10101010101010106,0.0808080808080808,0.0808080808080808,0.051044634377967704,0.0,0.0,0.0,0.0808080808080808,0.0808080808080808,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_Diff,0.0,0.0,0.07954545454545454,0.0568181818181818,0.0,0.0,0.0,0.06204044117647059,0.12499999999999996,0.11666666666666682,0.24074074074074112,0.12000000000000006,0.07954545454545454,0.07954545454545454,0.0,0.12302631578947364,0.16304347826086996,0.0,0.0,0.16666666666666632,0.0,0.0,0.10648148148148137,0.0,0.0,0.4999999999999994,0.4999999999999994,0.0,0.10869565217391298,0.1180555555555556,0.1180555555555556,0.1180555555555556,0.1180555555555556,0.0,0.0,0.0,0.0,0.053240740740740713,0.12279411764705864,0.21428571428571405,0.29166666666666685,0.109375,0.06730769230769229,0.109375,0.1724459134615384,0.0,0.056250000000000015,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1661931818181821,0.0,0.06249999999999998,0.0,0.05505952380952385,0.056640625,0.0546875,0.37499999999999983,0.06730769230769229,0.05833333333333333,0.0,0.78125,0.06730769230769229,0.06161286630036631,0.0,0.2229729729729734,0.16776315789473725,0.07291666666666666,0.08750000000000001,0.06249999999999997,0.0769230769230769,0.0612905844155844,0.1142241379310343,0.1104651162790699,0.10416666666666671,0.16964285714285712,0.009615384615384616,0.0,0.0,0.0,0.0,0.05468750000000003,0.07954545454545454,0.16477272727272715,0.0,0.07954545454545454,0.0,0.11666666666666665,0.0,0.16477272727272715,0.11666666666666682,0.1661628733997157,0.1640625,0.16071428571428567,0.15441176470588225,0.05388621794871797
min,0.0,0.0,0.0,0.06993006993006995,0.0,0.0,0.0,0.0763574660633484,0.07142857142857142,0.07179487179487179,0.07407407407407407,0.07384615384615383,0.08391608391608392,0.08391608391608392,0.0,0.07570850202429147,0.06688963210702338,0.0,0.0,0.06837606837606838,0.0,0.0,0.06552706552706554,0.0,0.0,0.06593406593406594,0.06593406593406594,0.0,0.13377926421404676,0.07264957264957264,0.07264957264957264,0.07264957264957264,0.07264957264957264,0.0,0.0,0.0,0.0,0.0,0.07556561085972852,0.06593406593406594,0.06666666666666668,0.0721153846153846,0.07692307692307694,0.06730769230769229,0.07074704142011837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181823,0.0,0.06593406593406594,0.0,0.06776556776556776,0.06971153846153845,0.0,0.06593406593406594,0.7159763313609468,0.14358974358974358,0.0,0.06730769230769229,0.8579881656804742,0.07583122006198932,0.0,0.06860706860706861,0.06882591093117406,0.07692307692307693,0.18461538461538463,0.0769230769230769,0.00591715976331361,0.07543456543456543,0.14058355437665768,0.1359570661896243,0.12820512820512825,0.06593406593406591,0.0,0.0,0.0,0.0,0.0,0.06730769230769229,0.08391608391608392,0.06759906759906759,0.0,0.08391608391608392,0.0,0.06666666666666668,0.0,0.06759906759906759,0.0,0.06816938395885765,0.062499999999999986,0.06593406593406594,0.06334841628959276,0.06632149901380675
partition,0.0,0.07583122006198932,0.0,0.08961871461871464,0.0,0.1556535569693463,0.0,0.05798858004740359,0.07041470434327571,0.06572039072039072,0.036511328177994816,0.03943223443223442,0.08961871461871464,0.08961871461871464,0.0,0.04929029304029308,0.02173913043478262,0.09388627245770093,0.0,0.027383496133496145,0.08215048840048843,0.0,0.036511328177994816,0.0,0.08961871461871464,0.07041470434327571,0.07041470434327571,0.0,0.04286112438286348,0.05476699226699229,0.05476699226699229,0.05476699226699229,0.05476699226699229,0.0,0.0,0.0,0.0,0.0,0.0281658817373103,0.04694313622885052,0.13144078144078145,0.06161286630036631,0.07583122006198932,0.06161286630036631,0.0701574827416172,0.0,0.0,0.0,0.0,0.0,0.0025974025974025974,0.0,0.0,0.08961871461871464,0.022159090909090913,0.0,0.07041470434327571,0.0,0.022023809523809532,0.030806433150183155,0.0,0.07041470434327571,0.07583122006198932,0.06572039072039068,0.0,0.06161286630036631,0.07583122006198932,0.9838636220181065,0.0,0.053286803286803235,0.02236842105263159,0.16430097680097674,0.09858058608058616,0.04286112438286348,0.0,0.0245162337662338,0.022844827586206925,0.022093023255813936,0.041075244200244214,0.035207352171637854,0.0,0.0,0.08961871461871464,0.08961871461871464,0.0,0.02464514652014654,0.08961871461871464,0.029872904872904855,0.0,0.08961871461871464,0.0,0.13144078144078145,0.0,0.029872904872904855,0.0,0.02594225949489109,0.06161286630036631,0.04694313622885052,0.05798858004740359,0.07393543956043952
